ID	SizeFraction	Kingdom	Superphylum	Phylum	Class	Order	Family	Genus	Species
ep_ASV_00048	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00050	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3C	MAST-3C_X	MAST-3C_X_sp
ep_ASV_00051	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00052	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00055	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales-Group-II-Clade-8_X_sp
ep_ASV_00056	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-13	Syndiniales-Group-II-Clade-13_X	Syndiniales-Group-II-Clade-13_X_sp
ep_ASV_00057	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales-Group-II-Clade-16_X_sp
ep_ASV_00058	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3B	MAST-3B_X	MAST-3B_X_sp
ep_ASV_00061	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00062	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00063	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_A	Laboea	Laboea_strobila
ep_ASV_00064	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00065	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Bathycoccaceae	Ostreococcus	Ostreococcus_tauri
ep_ASV_00066	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00067	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Torodinium	Torodinium_teredo
ep_ASV_00069	pico	Eukaryota	Opisthokonta	Metazoa	Echinodermata	Echinodermata_X	Echinodermata_XX	Labidoplax	Labidoplax_digitata
ep_ASV_00070	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00071	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gyrodinium	Gyrodinium_fusiforme
ep_ASV_00072	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_G	Strombidiida_G_X	Strombidiida_G_XX	Strombidiida_G_XX_sp
ep_ASV_00073	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MOCH	MOCH-2	MOCH-2_X	MOCH-2_XX	MOCH-2_XX_sp
ep_ASV_00078	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp
ep_ASV_00080	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00081	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00082	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00084	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Teleaulax	Teleaulax_sp
ep_ASV_00086	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3A	MAST-3A_X	MAST-3A_X_sp
ep_ASV_00087	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00088	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00089	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-7	MAST-7B	MAST-7B_X	MAST-7B_X_sp
ep_ASV_00090	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00091	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Cryptomonadales_X	Cryptomonadales_X_sp
ep_ASV_00094	pico	Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_sp
ep_ASV_00095	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00099	pico	Eukaryota	Hacrobia	Centroheliozoa	Centroheliozoa_X	Pterocystida	Pterocystida_X	Pterocystida_XX	Pterocystida_XX_sp
ep_ASV_00100	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus_noctiluca
ep_ASV_00101	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00104	pico	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp
ep_ASV_00106	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1C	MAST-1C_X	MAST-1C_X_sp
ep_ASV_00107	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00108	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_M	Strombidium_M	Strombidium_M_sp
ep_ASV_00113	pico	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas_Clade-A.ABC.1-2
ep_ASV_00115	pico	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp
ep_ASV_00116	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4B	MAST-4B_X	MAST-4B_X_sp
ep_ASV_00120	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00121	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00125	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-32	Syndiniales-Group-II-Clade-32_X	Syndiniales-Group-II-Clade-32_X_sp
ep_ASV_00126	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4E	MAST-4E_X	MAST-4E_X_sp
ep_ASV_00127	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00128	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00130	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00132	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp
ep_ASV_00133	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales-Group-II-Clade-3_X_sp
ep_ASV_00135	pico	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Florenciellales	Florenciella	Florenciella_parvula
ep_ASV_00137	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
ep_ASV_00138	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00141	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-2	MAST-2B	MAST-2B_X	MAST-2B_X_sp
ep_ASV_00142	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleria	Biecheleria_tirezensis
ep_ASV_00144	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_rotundata
ep_ASV_00145	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Pseudotontonia	Pseudotontonia_sp
ep_ASV_00146	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00147	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00148	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00149	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00150	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Torodiniales	Torodiniaceae	Kapelodinium	Kapelodinium_vestifici
ep_ASV_00151	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00152	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00155	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00156	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00157	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00158	pico	Eukaryota	Rhizaria	Cercozoa	Filosa-Chlorarachnea	Chlorarachnida	Minorisa-lineage	Minorisa	Minorisa_minuta
ep_ASV_00159	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3D	MAST-3D_X	MAST-3D_X_sp
ep_ASV_00160	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Ptychodiscaceae	Ptychodiscus	Ptychodiscus_noctiluca
ep_ASV_00162	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-1	Syndiniales-Group-II-Clade-1_X	Syndiniales-Group-II-Clade-1_X_sp
ep_ASV_00163	pico	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Leucocryptos	Leucocryptos_marina
ep_ASV_00164	pico	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_B	Monosigidae_Group_B_X	Monosigidae_Group_B_X_sp
ep_ASV_00166	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00170	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00171	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-11	MAST-11_X	MAST-11_XX	MAST-11_XX_sp
ep_ASV_00172	pico	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-V	Pseudoscourfieldiales	Pycnococcaceae	Pycnococcus	Pycnococcus_provasolii
ep_ASV_00173	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00174	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Radial-centric-basal-Coscinodiscophyceae_X	Radial-centric-basal-Coscinodiscophyceae_X_sp
ep_ASV_00175	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp
ep_ASV_00176	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
ep_ASV_00177	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00178	pico	Eukaryota	Opisthokonta	Metazoa	Annelida	Annelida_X	Annelida_XX	Protodrilus	Protodrilus_ciliatus
ep_ASV_00180	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-V	Syndiniales-Group-V_X	Syndiniales-Group-V_XX	Syndiniales-Group-V_XX_sp
ep_ASV_00181	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_L	Strombidiidae_L_X	Strombidiidae_L_X_sp
ep_ASV_00182	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales-Group-II-Clade-8_X_sp
ep_ASV_00184	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_P	Strombidiidae_P_X	Strombidiidae_P_X_sp
ep_ASV_00185	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00186	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp
ep_ASV_00187	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-2	Syndiniales-Group-II-Clade-2_X	Syndiniales-Group-II-Clade-2_X_sp
ep_ASV_00188	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00189	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00190	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00191	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales-Group-II-Clade-8_X_sp
ep_ASV_00192	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
ep_ASV_00194	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gonyaulacales	Ceratiaceae	Tripos	Tripos_furca
ep_ASV_00195	pico	Eukaryota	Rhizaria	Radiolaria	Acantharea	Arthracanthida-Symphyacanthida	Arthracanthida-Symphyacanthida_X	Arthracanthida-Symphyacanthida_XX	Arthracanthida-Symphyacanthida_XX_sp
ep_ASV_00196	pico	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Proteomonas	Proteomonas_sulcata
ep_ASV_00199	pico	Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_sp
ep_ASV_00200	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae_H	Strombidiidae_H_X	Strombidiidae_H_X_sp
ep_ASV_00201	pico	Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Tetraselmis	Tetraselmis_sp
ep_ASV_00202	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_A	Spirotontonia	Spirotontonia_sp
ep_ASV_00204	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
ep_ASV_00208	pico	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
ep_ASV_00209	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00210	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4C	MAST-4C_X	MAST-4C_X_sp
ep_ASV_00211	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Kareniaceae	Karlodinium	Karlodinium_veneficum
ep_ASV_00212	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3C	MAST-3C_X	MAST-3C_X_sp
ep_ASV_00213	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00215	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
ep_ASV_00216	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Strombidiidae	Strombidiidae_X	Strombidiidae_X_sp
ep_ASV_00217	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00219	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00220	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
ep_ASV_00221	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00222	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales-Group-II-Clade-16_X_sp
ep_ASV_00223	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
ep_ASV_00225	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00228	pico	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
ep_ASV_00229	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00230	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
ep_ASV_00231	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00232	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
ep_ASV_00233	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_tenuissimus
ep_ASV_00234	pico	Eukaryota	Opisthokonta	Metazoa	Urochordata	Urochordata_X	Appendicularia	Appendicularia_X	Appendicularia_X_sp
ep_ASV_00235	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_E	Strombidiida_E_X	Strombidiida_E_XX	Strombidiida_E_XX_sp
ep_ASV_00236	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-26	Syndiniales-Group-II-Clade-26_X	Syndiniales-Group-II-Clade-26_X_sp
ep_ASV_00237	pico	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Ichthyosphonida	Abeoformidae_Group_MAIP_2	Abeoformidae_Group_MAIP_2_X	Abeoformidae_Group_MAIP_2_X_sp
ep_ASV_00238	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00239	pico	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Labyrinthulales	Labyrinthulaceae	Labyrinthulaceae_X	Labyrinthulaceae_X_sp
ep_ASV_00240	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Raphid-pennate_X	Raphid-pennate_X_sp
ep_ASV_00242	pico	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-4	MAST-4E	MAST-4E_X	MAST-4E_X_sp
ep_ASV_00243	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00244	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia_seriata
ep_ASV_00245	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00246	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00250	pico	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
ep_ASV_00251	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00252	pico	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_setoense
ep_ASV_00257	pico	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
ep_ASV_00258	pico	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
ep_ASV_00260	pico	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-G	Chrysophyceae_Clade-G_X	Chrysophyceae_Clade-G_X_sp
